65.2200012207,Hold
65.6100006104,Hold
65.1999969482,Hold
65.0350036621,Sell
65.3249969482,Hold
65.7799987793,Buy
65.8600006104,Hold
65.9250030518,Hold
65.7200012207,Hold
65.5350036621,Sell
65.6350021362,Hold
66.3300018311,Buy
66.6500015259,Hold
66.5199966431,Hold
66.5849990845,Hold
66.7350006104,Hold
66.6149978638,Hold
67.2799987793,Hold
67.5149993896,Hold
67.6999969482,Hold
67.4349975586,Hold
67.5299987793,Hold
67.6050033569,Hold
67.5849990845,Hold
67.8750000000,Hold
68.0400009155,Hold
68.2649993896,Hold
68.6250000000,Hold
68.0999984741,Hold
68.1250000000,Hold
68.0400009155,Sell
67.4899978638,Hold
67.4499969482,Hold
67.4400024414,Hold
68.1900024414,Hold
68.4250030518,Hold
68.5999984741,Hold
68.2249984741,Hold
68.3799972534,Hold
68.5350036621,Hold
69.0699996948,Hold
69.3300018311,Buy
69.4800033569,Hold
69.4449996948,Hold
69.4850006104,Hold
69.6650009155,Hold
69.8600006104,Hold
69.6549987793,Hold
68.5500030518,Sell
68.8099975586,Hold
69.5149993896,Hold
69.6250000000,Hold
69.4300003052,Hold
70.1100006104,Hold
70.3649978638,Buy
70.3249969482,Hold
70.0100021362,Hold
70.1299972534,Hold
70.2799987793,Hold
70.1699981689,Sell
70.2900009155,Hold
70.8249969482,Buy
70.8450012207,Hold
70.5550003052,Hold
70.6549987793,Sell
70.6250000000,Hold
70.3499984741,Hold
69.5999984741,Hold
70.0049972534,Hold
70.4850006104,Hold
70.3850021362,Hold
70.1050033569,Hold
69.9749984741,Hold
70.1149978638,Hold
69.5599975586,Hold
69.8150024414,Hold
69.8150024414,Hold
69.9700012207,Hold
70.5000000000,Hold
70.9649963379,Hold
70.8300018311,Buy
70.8799972534,Hold
70.5000000000,Hold
70.7750015259,Hold
70.4950027466,Hold
70.6949996948,Hold
71.3199996948,Hold
70.5199966431,Hold
70.4749984741,Sell
70.4899978638,Hold
70.8949966431,Hold
71.4100036621,Buy
71.8199996948,Hold
71.9100036621,Hold
71.9950027466,Hold
72.0000000000,Hold
72.2350006104,Hold
72.1449966431,Hold
71.5999984741,Hold
71.3450012207,Hold
71.9499969482,Hold
72.4300003052,Hold
72.4449996948,Hold
72.4950027466,Hold
72.7099990845,Hold
72.7399978638,Hold
72.7149963379,Hold
72.4800033569,Hold
72.3850021362,Sell
69.6999969482,Hold
70.2500000000,Hold
70.0500030518,Hold
69.0500030518,Hold
68.2500000000,Hold
69.4000015259,Hold
69.3450012207,Hold
69.9250030518,Hold
69.9499969482,Hold
70.1350021362,Hold
68.8750000000,Hold
69.2249984741,Hold
69.5000000000,Hold
69.1999969482,Hold
69.9899978638,Hold
70.4499969482,Buy
71.5749969482,Hold
71.6149978638,Hold
71.7549972534,Hold
71.3300018311,Hold
71.0449981689,Hold
70.5800018311,Hold
70.7750015259,Hold
70.7350006104,Hold
70.9100036621,Hold
71.5550003052,Hold
71.6299972534,Hold
71.8300018311,Hold
71.9150009155,Hold
72.1149978638,Hold
71.6549987793,Hold
72.1250000000,Hold
72.3649978638,Hold
73.0950012207,Hold
73.2099990845,Hold
73.2750015259,Hold
73.1399993896,Hold
73.7900009155,Hold
73.6449966431,Hold
73.6350021362,Hold
74.2900009155,Hold
74.3150024414,Hold
74.2350006104,Hold
73.5800018311,Hold
73.7450027466,Hold
74.2900009155,Hold
74.6200027466,Hold
74.8399963379,Hold
74.9599990845,Hold
74.8850021362,Hold
75.1500015259,Hold
74.2050018311,Sell
74.9000015259,Hold
74.6750030518,Hold
74.4749984741,Hold
75.1149978638,Hold
74.9349975586,Hold
75.4950027466,Hold
75.7099990845,Hold
75.6999969482,Buy
75.6600036621,Sell
74.8850021362,Hold
75.2500000000,Hold
75.5500030518,Hold
76.1999969482,Hold
76.3199996948,Buy
76.6299972534,Hold
76.7549972534,Hold
76.3649978638,Hold
75.5849990845,Sell
74.0950012207,Hold
75.1100006104,Hold
75.1999969482,Hold
74.2750015259,Hold
75.4349975586,Hold
75.9749984741,Hold
76.3799972534,Hold
76.2600021362,Hold
76.4700012207,Buy
75.4649963379,Sell
75.8399963379,Hold
75.1999969482,Hold
74.3850021362,Hold
73.7799987793,Hold
74.8700027466,Hold
74.8600006104,Hold
74.6900024414,Hold
75.5550003052,Hold
75.8799972534,Hold
75.8399963379,Buy
76.2600021362,Hold
76.2200012207,Hold
75.1750030518,Hold
75.7249984741,Hold
76.8700027466,Hold
77.0999984741,Hold
77.0449981689,Hold
77.0000000000,Hold
76.8249969482,Hold
77.0100021362,Hold
76.3199996948,Hold
76.4700012207,Hold
75.1299972534,Sell
75.1449966431,Hold
73.3649978638,Hold
71.9850006104,Hold
73.0500030518,Hold
72.0500030518,Hold
72.4749984741,Hold
73.0899963379,Hold
71.1900024414,Hold
72.3899993896,Hold
72.9349975586,Hold
74.0350036621,Hold
72.0250015259,Hold
71.8600006104,Hold
72.0000000000,Hold
70.7450027466,Hold
69.8000030518,Hold
70.2500000000,Hold
71.5299987793,Hold
71.6800003052,Hold
71.6900024414,Buy
72.6900024414,Hold
72.5749969482,Hold
73.4250030518,Hold
72.6600036621,Hold
71.1699981689,Hold
72.5849990845,Hold
72.3949966431,Hold
73.1100006104,Hold
73.9599990845,Hold
73.3099975586,Hold
73.5299987793,Hold
72.4649963379,Hold
72.1549987793,Hold
73.0999984741,Hold
73.3499984741,Hold
73.6250000000,Hold
73.6900024414,Hold
73.3000030518,Hold
75.3450012207,Hold
75.8899993896,Hold
75.4300003052,Hold
75.6100006104,Hold
75.0749969482,Hold
74.9000015259,Hold
75.4499969482,Hold
75.8649978638,Hold
75.5999984741,Hold
76.5749969482,Hold
76.4499969482,Hold
76.3300018311,Hold
76.4749984741,Hold
77.3050003052,Hold
77.2050018311,Hold
77.7450027466,Hold
77.5950012207,Hold
77.1549987793,Hold
77.5400009155,Hold
76.9349975586,Hold
76.3899993896,Sell
76.4449996948,Hold
76.4649963379,Hold
74.5000000000,Hold
74.8649978638,Hold
75.4000015259,Hold
75.3499984741,Hold
75.3000030518,Hold
76.2050018311,Hold
76.5100021362,Hold
75.9649963379,Hold
76.9550018311,Hold
75.0049972534,Hold
74.9899978638,Hold
74.4000015259,Hold
75.4300003052,Hold
73.3499984741,Hold
73.2549972534,Hold
72.2900009155,Hold
71.3499984741,Hold
73.4349975586,Hold
73.1800003052,Hold
72.1250000000,Hold
72.4100036621,Hold
71.2249984741,Hold
71.5000000000,Hold
70.2500000000,Hold
71.3000030518,Hold
69.9049987793,Hold
70.7600021362,Hold
72.9250030518,Hold
72.9599990845,Buy
73.4749984741,Hold
73.0299987793,Hold
72.5599975586,Hold
73.6449966431,Hold
74.7099990845,Hold
74.8000030518,Hold
75.4400024414,Hold
73.3850021362,Hold
73.8499984741,Hold
73.8600006104,Hold
72.8499984741,Hold
71.7350006104,Hold
72.2500000000,Sell
72.1750030518,Hold
72.2900009155,Hold
73.4049987793,Hold
74.0899963379,Buy
74.1500015259,Hold
73.2200012207,Hold
72.9400024414,Hold
72.5749969482,Hold
71.7149963379,Sell
71.6299972534,Hold
69.7149963379,Hold
69.7500000000,Hold
68.5000000000,Hold
69.2249984741,Hold
69.6800003052,Hold
69.0250015259,Hold
69.6900024414,Hold
68.0000000000,Hold
67.5899963379,Hold
65.7300033569,Hold
65.2850036621,Hold
64.5599975586,Hold
66.2500000000,Hold
66.6750030518,Hold
65.7050018311,Hold
67.0800018311,Hold
67.3550033569,Buy
66.7450027466,Hold
68.0999984741,Hold
69.1999969482,Hold
68.3799972534,Hold
66.4400024414,Hold
65.9349975586,Hold
66.5400009155,Hold
66.1500015259,Hold
66.5350036621,Hold
67.1500015259,Hold
67.9150009155,Hold
67.0350036621,Hold
67.0500030518,Hold
67.2649993896,Hold
67.5800018311,Hold
66.8249969482,Hold
67.1350021362,Hold
68.2600021362,Hold
68.6999969482,Hold
68.5899963379,Hold
67.9000015259,Hold
66.4000015259,Hold
66.1650009155,Hold
65.9550018311,Sell
66.3249969482,Hold
64.9499969482,Hold
64.2500000000,Hold
63.2700004578,Hold
65.5100021362,Hold
64.8850021362,Hold
65.3050003052,Hold
64.1050033569,Hold
63.3650016785,Hold
66.0000000000,Hold
64.2350006104,Hold
65.5800018311,Buy
67.0000000000,Hold
66.7850036621,Hold
66.0000000000,Hold
65.7549972534,Hold
65.1699981689,Hold
65.5000000000,Hold
67.7350006104,Hold
67.7799987793,Hold
67.8600006104,Hold
67.8850021362,Hold
67.9199981689,Hold
67.7949981689,Hold
67.1849975586,Hold
67.5250015259,Hold
66.1449966431,Hold
65.9199981689,Sell
66.2350006104,Hold
67.8750000000,Buy
67.9599990845,Hold
68.8949966431,Hold
68.7500000000,Hold
68.1750030518,Hold
68.3850021362,Hold
68.7649993896,Hold
69.2949981689,Hold
69.2649993896,Hold
68.9749984741,Hold
68.6999969482,Hold
69.9100036621,Hold
70.1100006104,Hold
69.7500000000,Hold
70.3450012207,Hold
69.3550033569,Hold
69.2149963379,Hold
69.1750030518,Sell
69.8899993896,Hold
69.9700012207,Hold
70.1900024414,Hold
70.9349975586,Buy
71.0599975586,Hold
71.1699981689,Hold
70.5849990845,Hold
69.4000015259,Sell
69.6350021362,Hold
68.6299972534,Hold
69.2300033569,Hold
69.6449966431,Hold
69.9499969482,Hold
70.0849990845,Hold
69.5250015259,Hold
69.1500015259,Hold
69.2750015259,Hold
70.6250000000,Hold
68.4950027466,Hold
68.5500030518,Hold
68.2050018311,Hold
67.1750030518,Hold
67.3750000000,Hold
68.3750000000,Hold
68.4899978638,Hold
68.0000000000,Hold
67.5000000000,Hold
67.6999969482,Hold
66.5999984741,Hold
66.4000015259,Hold
65.7600021362,Hold
66.2300033569,Hold
64.3099975586,Hold
64.2200012207,Hold
64.0899963379,Hold
64.3899993896,Hold
63.0699996948,Hold
63.0099983215,Hold
62.4000015259,Hold
63.5499992371,Hold
62.2599983215,Hold
62.6500015259,Hold
62.0999984741,Hold
61.4900016785,Hold
60.7000007629,Hold
62.0999984741,Hold
62.7500000000,Hold
63.0999984741,Buy
63.2700004578,Hold
64.1100006104,Hold
64.4199981689,Hold
62.9099998474,Hold
63.0999984741,Hold
62.2500000000,Hold
63.5699996948,Hold
64.4199981689,Hold
63.6899986267,Hold
63.4099998474,Hold
62.8800010681,Hold
64.4899978638,Hold
64.5699996948,Hold
63.6500015259,Hold
65.0000000000,Hold
65.6500015259,Hold
64.9300003052,Hold
64.7799987793,Hold
65.1200027466,Hold
65.5000000000,Hold
64.5400009155,Hold
63.8600006104,Hold
64.0899963379,Hold
64.2600021362,Hold
65.1600036621,Hold
63.7900009155,Sell
64.0000000000,Hold
64.4300003052,Hold
65.4800033569,Buy
64.6200027466,Hold
64.3499984741,Hold
64.2300033569,Sell
62.2599983215,Hold
62.6300010681,Hold
63.7200012207,Hold
61.5099983215,Hold
61.9199981689,Hold
62.7900009155,Hold
63.4099998474,Hold
60.5000000000,Hold
61.2799987793,Hold
58.5400009155,Hold
60.5000000000,Hold
63.4199981689,Hold
61.2299995422,Hold
60.1899986267,Hold
59.8400001526,Hold
60.9099998474,Hold
60.8600006104,Hold
56.8499984741,Hold
58.3600006104,Hold
58.2900009155,Hold
55.6699981689,Hold
54.8199996948,Hold
52.9099998474,Hold
49.6800003052,Hold
48.7299995422,Hold
45.6699981689,Hold
44.3499984741,Hold
50.0400009155,Hold
49.6100006104,Hold
44.9700012207,Hold
47.0400009155,Hold
46.5999984741,Hold
48.9900016785,Hold
47.5099983215,Hold
44.8600006104,Hold
45.4199981689,Hold
43.2400016785,Hold
41.8400001526,Hold
46.0400009155,Buy
45.5800018311,Hold
47.1199989319,Hold
48.1599998474,Hold
48.0000000000,Hold
49.7299995422,Hold
47.2700004578,Hold
44.9500007629,Hold
46.1100006104,Hold
45.5999984741,Hold
44.5600013733,Hold
42.2799987793,Hold
45.0699996948,Hold
43.1500015259,Hold
42.0200004578,Hold
42.4099998474,Sell
39.8400001526,Hold
37.1800003052,Hold
39.2900009155,Hold
41.6300010681,Hold
42.2099990845,Buy
43.7700004578,Hold
44.2999992371,Hold
40.3400001526,Hold
41.9300003052,Hold
43.0099983215,Hold
41.7299995422,Hold
43.2099990845,Hold
44.8600006104,Hold
44.0400009155,Hold
44.5400009155,Hold
43.2900009155,Hold
43.7200012207,Hold
43.0000000000,Hold
45.2599983215,Hold
44.9300003052,Hold
44.1500015259,Hold
44.1100006104,Hold
43.1599998474,Hold
42.7000007629,Hold
42.8699989319,Hold
43.3199996948,Hold
42.9900016785,Hold
44.1199989319,Hold
44.7400016785,Hold
46.0299987793,Hold
46.0200004578,Hold
46.4000015259,Hold
45.0999984741,Hold
45.2999992371,Hold
44.1899986267,Hold
43.2200012207,Hold
43.2799987793,Sell
41.8699989319,Hold
42.0200004578,Hold
42.3300018311,Hold
40.1300010681,Hold
41.7700004578,Hold
41.0499992371,Hold
41.2999992371,Hold
41.5299987793,Hold
42.0200004578,Hold
43.4700012207,Hold
42.0400009155,Hold
41.1399993896,Hold
41.0699996948,Hold
41.6500015259,Hold
41.4300003052,Hold
42.0900001526,Buy
43.2999992371,Hold
43.3100013733,Hold
41.3300018311,Hold
41.5800018311,Hold
41.6899986267,Hold
41.2700004578,Hold
39.4900016785,Sell
39.3600006104,Hold
38.9399986267,Hold
38.4799995422,Hold
37.1699981689,Hold
38.5200004578,Hold
38.2200012207,Hold
37.5200004578,Hold
36.8100013733,Hold
35.0999984741,Hold
34.7999992371,Hold
35.5600013733,Hold
34.1199989319,Hold
34.1100006104,Hold
33.7000007629,Hold
35.8499984741,Hold
35.9799995422,Hold
37.4599990845,Buy
37.8600006104,Hold
37.6500015259,Hold
38.8400001526,Hold
39.6699981689,Hold
39.2700004578,Hold
38.4399986267,Hold
41.1100006104,Hold
40.2900009155,Hold
40.4300003052,Hold
41.4399986267,Hold
40.6599998474,Hold
39.2299995422,Hold
39.5800018311,Hold
40.3699989319,Hold
41.5800018311,Hold
42.0999984741,Hold
41.6899986267,Hold
40.6300010681,Hold
41.2000007629,Hold
42.8699989319,Hold
42.9300003052,Hold
42.1300010681,Hold
42.5800018311,Hold
43.3100013733,Hold
43.5999984741,Hold
41.7500000000,Hold
42.5800018311,Hold
42.4000015259,Sell
42.7000007629,Hold
43.4500007629,Hold
43.0000000000,Hold
42.9199981689,Hold
43.9399986267,Hold
43.9300003052,Buy
44.1800003052,Hold
45.6899986267,Hold
45.5299987793,Hold
46.2400016785,Hold
45.5200004578,Hold
46.5499992371,Hold
45.7500000000,Hold
45.6300010681,Hold
44.3300018311,Sell
44.7799987793,Hold
44.3100013733,Hold
45.6699981689,Hold
45.6800003052,Hold
45.4199981689,Hold
44.5999984741,Hold
44.6300010681,Hold
45.8300018311,Hold
45.0600013733,Hold
45.6199989319,Hold
46.3300018311,Hold
47.4799995422,Buy
47.6699981689,Hold
47.0900001526,Hold
47.5600013733,Hold
47.4700012207,Hold
47.3400001526,Hold
47.5900001526,Hold
47.4700012207,Hold
47.7500000000,Hold
47.7900009155,Hold
46.6800003052,Sell
46.0299987793,Hold
45.9700012207,Hold
46.2200012207,Hold
46.3899993896,Hold
45.0499992371,Hold
45.0499992371,Hold
45.1800003052,Hold
46.2299995422,Hold
46.1399993896,Hold
46.5800018311,Hold
46.2700004578,Hold
46.5400009155,Hold
45.3199996948,Hold
45.1500015259,Hold
44.2200012207,Hold
44.1599998474,Hold
44.2500000000,Hold
44.1399993896,Hold
45.1599998474,Hold
45.4799995422,Hold
46.8400001526,Buy
47.2999992371,Hold
47.3199996948,Hold
47.8499984741,Hold
48.0600013733,Hold
48.0900001526,Hold
49.2299995422,Hold
49.3899993896,Hold
49.5999984741,Hold
49.4799995422,Hold
49.2400016785,Hold
49.7700004578,Hold
49.8499984741,Hold
50.6899986267,Hold
50.8800010681,Hold
50.7599983215,Hold
50.4099998474,Hold
51.1199989319,Hold
51.0000000000,Hold
50.3400001526,Hold
50.8899993896,Hold
51.3400001526,Hold
50.8699989319,Sell
49.5499992371,Hold
50.0699996948,Hold
50.5000000000,Hold
50.9799995422,Hold
51.9300003052,Hold
52.0000000000,Hold
52.0999984741,Buy
52.0600013733,Hold
52.2400016785,Hold
52.2000007629,Hold
51.7000007629,Sell
50.5600013733,Hold
50.3499984741,Hold
50.8100013733,Hold
51.4599990845,Hold
51.9799995422,Hold
52.5000000000,Hold
53.0400009155,Buy
53.0800018311,Hold
53.3600006104,Hold
53.6199989319,Hold
54.4599990845,Hold
54.3600006104,Hold
54.4399986267,Hold
54.2900009155,Hold
54.6100006104,Hold
54.0499992371,Hold
53.2299995422,Sell
52.8899993896,Hold
53.8800010681,Hold
53.7900009155,Hold
53.5900001526,Hold
52.1699981689,Hold
51.8600006104,Hold
52.6599998474,Hold
53.4399986267,Hold
53.5600013733,Hold
54.0299987793,Hold
54.4000015259,Hold
54.5999984741,Buy
54.4500007629,Hold
55.4199981689,Hold
55.6100006104,Hold
55.2000007629,Hold
55.6500015259,Hold
55.3100013733,Hold
54.7700004578,Hold
55.3600006104,Hold
54.6500015259,Sell
54.0299987793,Hold
53.7400016785,Hold
52.5699996948,Hold
53.6300010681,Hold
52.1800003052,Hold
52.4700012207,Hold
52.7099990845,Hold
52.7999992371,Hold
53.8100013733,Hold
53.9500007629,Hold
55.1599998474,Buy
55.1800003052,Hold
55.4599990845,Hold
54.8400001526,Hold
55.1599998474,Hold
55.9900016785,Hold
56.0499992371,Hold
56.0099983215,Hold
55.2099990845,Hold
55.0400009155,Hold
55.6899986267,Hold
55.7299995422,Hold
55.9500007629,Hold
55.0099983215,Hold
55.1500015259,Sell
55.8300018311,Hold
55.9900016785,Buy
55.4900016785,Sell
55.9000015259,Hold
55.8300018311,Hold
55.2500000000,Hold
55.4300003052,Hold
55.7099990845,Hold
55.9900016785,Hold
56.4099998474,Hold
56.1699981689,Buy
56.3100013733,Hold
55.6800003052,Sell
56.0200004578,Hold
56.5699996948,Buy
56.5000000000,Hold
56.6899986267,Hold
56.9799995422,Hold
57.0499992371,Hold
56.9500007629,Hold
56.9300003052,Hold
56.3699989319,Sell
57.3100013733,Buy
57.5299987793,Hold
57.6100006104,Hold
57.8499984741,Hold
58.0400009155,Hold
58.1199989319,Hold
57.5200004578,Hold
58.0600013733,Hold
58.1599998474,Hold
57.5000000000,Sell
58.2599983215,Buy
57.7200012207,Sell
56.6599998474,Hold
55.4099998474,Hold
55.6500015259,Hold
55.4000015259,Hold
55.6699981689,Hold
55.0099983215,Hold
54.3600006104,Hold
55.1899986267,Hold
55.9000015259,Hold
55.6199989319,Hold
53.8899993896,Hold
53.9799995422,Hold
53.5600013733,Hold
54.2700004578,Hold
54.1899986267,Hold
54.7700004578,Hold
54.7700004578,Hold
55.6899986267,Buy
56.0000000000,Hold
56.3199996948,Hold
56.5200004578,Hold
56.4300003052,Hold
55.7500000000,Hold
56.2500000000,Hold
56.2299995422,Hold
56.2299995422,Hold
56.9000015259,Hold
57.0800018311,Hold
57.1500015259,Hold
57.2999992371,Hold
58.2099990845,Hold
58.2200012207,Hold
58.3400001526,Hold
58.6500015259,Hold
58.8699989319,Hold
58.8699989319,Hold
58.8499984741,Hold
59.3300018311,Hold
59.7099990845,Hold
59.6399993896,Hold
59.2500000000,Hold
59.6699981689,Hold
60.0900001526,Hold
59.7400016785,Hold
59.4000015259,Hold
59.3899993896,Sell
59.7400016785,Hold
59.7700004578,Hold
59.5900001526,Hold
60.0200004578,Hold
60.5999984741,Hold
60.7700004578,Buy
60.4500007629,Sell
60.5900001526,Hold
61.0000000000,Buy
61.1399993896,Hold
61.2000007629,Hold
61.9500007629,Hold
62.0299987793,Hold
61.0600013733,Hold
61.2200012207,Sell
61.7999992371,Hold
61.7500000000,Hold
62.0499992371,Hold
62.4700012207,Buy
62.2500000000,Hold
60.7500000000,Sell
61.1500015259,Hold
61.9500007629,Hold
60.8899993896,Hold
61.7099990845,Hold
60.2099990845,Hold
59.7200012207,Hold
57.7099990845,Hold
56.6199989319,Hold
59.2200012207,Hold
59.1699981689,Hold
60.1199989319,Hold
59.4000015259,Hold
58.3300018311,Hold
58.3699989319,Hold
57.5400009155,Hold
57.1300010681,Hold
54.9099998474,Hold
55.7099990845,Hold
55.0099983215,Hold
55.0099983215,Hold
54.7799987793,Hold
56.7000007629,Hold
56.0900001526,Hold
54.9300003052,Hold
56.3600006104,Hold
56.6599998474,Buy
54.6699981689,Sell
53.7799987793,Hold
54.2400016785,Hold
53.9900016785,Hold
55.6500015259,Buy
55.9900016785,Hold
56.0000000000,Hold
57.2599983215,Hold
57.2000007629,Hold
57.2999992371,Hold
57.3400001526,Hold
57.1199989319,Hold
56.1399993896,Hold
55.9199981689,Hold
54.7700004578,Hold
55.0499992371,Hold
54.8699989319,Sell
53.1399993896,Hold
52.5600013733,Hold
52.3300018311,Hold
52.0800018311,Hold
52.2400016785,Hold
53.9399986267,Hold
54.4700012207,Hold
54.8899993896,Buy
54.9099998474,Hold
55.8100013733,Hold
55.7999992371,Hold
55.8499984741,Hold
54.2299995422,Hold
54.5400009155,Hold
55.1699981689,Hold
54.4799995422,Hold
55.6899986267,Hold
56.2599983215,Hold
56.9500007629,Hold
56.8800010681,Hold
56.4799995422,Hold
56.1899986267,Hold
56.2500000000,Hold
57.4599990845,Hold
57.1500015259,Hold
57.5999984741,Hold
57.4799995422,Hold
57.2700004578,Hold
57.5699996948,Hold
57.2099990845,Hold
55.5200004578,Sell
55.2099990845,Hold
55.0000000000,Hold
54.9500007629,Hold
55.7299995422,Hold
55.8600006104,Hold
54.8800010681,Hold
54.6899986267,Hold
54.4000015259,Hold
53.6199989319,Hold
53.7900009155,Hold
53.4599990845,Hold
54.3800010681,Hold
53.5900001526,Hold
53.5999984741,Hold
55.1699981689,Hold
55.7500000000,Buy
56.4900016785,Hold
55.8800010681,Hold
56.1699981689,Hold
56.4500007629,Hold
56.6899986267,Hold
57.4099998474,Hold
57.4000015259,Hold
57.5900001526,Hold
57.5699996948,Hold
57.5999984741,Hold
58.5499992371,Hold
58.4099998474,Hold
58.0999984741,Hold
57.5999984741,Hold
58.5200004578,Hold
58.2700004578,Hold
58.5999984741,Hold
58.5000000000,Hold
58.3699989319,Hold
58.6300010681,Hold
58.1100006104,Sell
